"name","age","gender","length_service","absent_hours","distribution_centers_id","location","latitude","longitude"
"Wells Carol","39.98472454","F","3.079218282","55.45660535",10,"Savannah GA","32.0167","-81.1167"
"McDonough Fred","60.70403957","M","4.465105868","142.3470859",1,"Memphis TN","35.1174","-89.9711"
"Anderson Justin","38.97564314","M","5.198837677","0",9,"Charleston SC","32.7833","-79.9333"
"McDade Dominic","34.05724525","M","3.968286661","33.83078876",3,"Houston TX","29.7604","-95.3698"
"Hoover Corine","42.87973832","F","7.064122306","41.87323249",8,"Mobile AL","30.6944","-88.0431"
"Young Bruce","36.69998933","M","4.827602411","4.937503454",8,"Mobile AL","30.6944","-88.0431"
"Fanning Mary","38.04322913","F","6.248429302","36.62948292",9,"Charleston SC","32.7833","-79.9333"
"Allen Lisa","61.74308346","F","5.086134938","185.194366",4,"Los Angeles CA","34.05","-118.25"
"Estes Dorthea","33.9776189","F","4.383967659","0",7,"Philadelphia PA","39.95","-75.1667"
"Powers Daniel","44.62112382","M","4.426271919","54.57731892",2,"Chicago IL","41.8369","-87.6847"
"White Donald","35.04322503","M","2.633759601","0",4,"Los Angeles CA","34.05","-118.25"
"Roberts Carmen","28.31907575","M","5.507772517","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Lee Martha","29.2278879","F","7.190619503","1.795941176",1,"Memphis TN","35.1174","-89.9711"
"Morton Larry","42.17752651","M","4.280441851","59.62335494",2,"Chicago IL","41.8369","-87.6847"
"Jackson Jennifer","56.1997033","F","3.735423469","163.595581",9,"Charleston SC","32.7833","-79.9333"
"Rippeon Kimberly","65.45333564","F","6.591941587","179.235119",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Stout Terry","54.01162819","M","1.781967883","101.36033",7,"Philadelphia PA","39.95","-75.1667"
"Keene Carmen","46.02345773","F","5.431109145","82.85227074",10,"Savannah GA","32.0167","-81.1167"
"Golding Merle","45.92987346","M","3.614015885","80.67828274",5,"New Orleans LA","29.95","-90.0667"
"Christian Deborah","38.75307507","F","4.997003216","62.76133426",1,"Memphis TN","35.1174","-89.9711"
"Horton Jennifer","40.96165745","F","4.807314606","52.76213242",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Richards Pat","25.19926655","F","6.099409587","0",5,"New Orleans LA","29.95","-90.0667"
"Allison Nicholas","51.37596895","M","4.352207467","96.92193937",4,"Los Angeles CA","34.05","-118.25"
"Carter Aurora","39.77538256","F","5.769840455","96.60196618",5,"New Orleans LA","29.95","-90.0667"
"Hill Linda","42.32957407","F","3.993541427","69.40829157",8,"Mobile AL","30.6944","-88.0431"
"Coury Sean","41.59862871","M","2.863481857","36.62946824",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Powers Jessica","43.83816402","F","5.212412228","103.7393375",2,"Chicago IL","41.8369","-87.6847"
"Allison Audrey","62.33840344","F","5.518011566","194.1200138",7,"Philadelphia PA","39.95","-75.1667"
"Moore Janice","45.5569549","F","4.004956806","112.4847147",10,"Savannah GA","32.0167","-81.1167"
"Cole William","31.16441029","M","3.872717595","0",3,"Houston TX","29.7604","-95.3698"
"Horn Marjorie","17.77086639","F","3.636214913","0",5,"New Orleans LA","29.95","-90.0667"
"Carr Joan","47.62988343","F","2.445844855","113.7663655",9,"Charleston SC","32.7833","-79.9333"
"McDowell Michael","51.52205406","M","4.122124485","53.84769654",2,"Chicago IL","41.8369","-87.6847"
"Richards Arthur","33.53371857","M","6.243494246","32.87747771",3,"Houston TX","29.7604","-95.3698"
"Souza Betty","49.23899232","F","5.761222156","68.20428134",5,"New Orleans LA","29.95","-90.0667"
"Watts Tonie","49.85960552","F","4.525858701","152.7365312",1,"Memphis TN","35.1174","-89.9711"
"Johnson Sandra","52.38157818","F","3.030298896","96.29174374",8,"Mobile AL","30.6944","-88.0431"
"Perkins Reginald","26.95816213","M","4.386526735","2.539808521",10,"Savannah GA","32.0167","-81.1167"
"Whitman Sandra","42.04693895","F","4.068470719","0",4,"Los Angeles CA","34.05","-118.25"
"Carter Joanne","40.61740236","F","2.532595859","0",8,"Mobile AL","30.6944","-88.0431"
"Lebowitz Josephine","41.88388358","F","2.332512976","89.14538288",1,"Memphis TN","35.1174","-89.9711"
"Friedman Donald","59.90481405","M","1.218848639","119.7719551",4,"Los Angeles CA","34.05","-118.25"
"Mayer Shawn","49.88454837","M","2.379805991","100.4975504",3,"Houston TX","29.7604","-95.3698"
"Lake Robert","46.3557087","M","5.267234582","37.8582025",2,"Chicago IL","41.8369","-87.6847"
"Johnston John","58.25747216","M","5.09975684","155.770902",3,"Houston TX","29.7604","-95.3698"
"Barksdale Robert","46.79880929","M","3.381587774","69.69669513",5,"New Orleans LA","29.95","-90.0667"
"Baker Henry","45.79502846","M","2.683362131","83.47691558",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Howell Jane","39.49032239","F","6.75246504","75.09542443",2,"Chicago IL","41.8369","-87.6847"
"Santibanez Cheryl","41.28513156","F","1.123697055","51.63428602",5,"New Orleans LA","29.95","-90.0667"
"Wood Lynn","44.79491368","M","3.534613135","47.23599425",4,"Los Angeles CA","34.05","-118.25"
"Ellis Stephanie","27.14409147","F","5.360599322","15.82353175",4,"Los Angeles CA","34.05","-118.25"
"Vasquez Alice","54.79425395","F","3.34516558","103.9787285",2,"Chicago IL","41.8369","-87.6847"
"Anderson Herman","35.33193988","M","5.798517989","26.4313008",2,"Chicago IL","41.8369","-87.6847"
"Collier Florence","44.60565863","F","5.669838628","118.8783364",7,"Philadelphia PA","39.95","-75.1667"
"Brown Seth","42.25658521","M","3.979362875","54.20331269",1,"Memphis TN","35.1174","-89.9711"
"Kruger Marilyn","50.41380992","F","4.76480895","121.1337876",3,"Houston TX","29.7604","-95.3698"
"Jones Britni","57.95190589","F","3.349453092","128.0868658",3,"Houston TX","29.7604","-95.3698"
"Dumais Robert","55.97578836","M","4.395712266","128.9502124",10,"Savannah GA","32.0167","-81.1167"
"Lavelle Angela","34.87266188","F","3.408487697","0",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Oliver Myra","22.39875654","F","5.245372171","0",1,"Memphis TN","35.1174","-89.9711"
"Wagnon James","40.01292273","M","4.636527985","18.90752877",7,"Philadelphia PA","39.95","-75.1667"
"Kelly Jess","30.81162055","M","3.919705993","13.13462682",7,"Philadelphia PA","39.95","-75.1667"
"Cooper Anthony","33.81624878","M","3.915535584","0",10,"Savannah GA","32.0167","-81.1167"
"Guzman Grace","41.79256148","F","5.755636085","70.8907577",2,"Chicago IL","41.8369","-87.6847"
"Sanders Leroy","38.82105544","M","4.366880396","10.68641869",1,"Memphis TN","35.1174","-89.9711"
"Ramos Amy","31.7415021","F","4.181623444","58.33350329",2,"Chicago IL","41.8369","-87.6847"
"Turner Glenn","53.55200719","M","5.715897219","135.6020195",7,"Philadelphia PA","39.95","-75.1667"
"Villanueva Doris","47.01073117","F","3.057102942","127.3839383",8,"Mobile AL","30.6944","-88.0431"
"Horan George","53.89310286","M","7.162161066","120.3754855",4,"Los Angeles CA","34.05","-118.25"
"Downey Brandon","38.1215794","M","5.462859531","73.17794867",1,"Memphis TN","35.1174","-89.9711"
"Alexander Ricardo","36.74449298","M","5.643191514","0",2,"Chicago IL","41.8369","-87.6847"
"Isaacs Frank","30.70727458","M","3.576455493","0",8,"Mobile AL","30.6944","-88.0431"
"Corns Sade","44.19825678","F","4.364276852","60.01958369",7,"Philadelphia PA","39.95","-75.1667"
"McBee Gwendolyn","32.78453125","F","4.736381962","37.93638295",9,"Charleston SC","32.7833","-79.9333"
"Cummings Harold","50.16556135","M","4.957416906","40.15195046",7,"Philadelphia PA","39.95","-75.1667"
"Mancuso Melisa","31.34885701","F","4.475388263","24.35114151",4,"Los Angeles CA","34.05","-118.25"
"Dickson Roger","54.04328961","M","6.081224001","70.19885916",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Wheeler Jennifer","34.20802231","F","4.499670206","0",1,"Memphis TN","35.1174","-89.9711"
"Small Kenneth","41.03737228","M","5.05115256","53.78976016",4,"Los Angeles CA","34.05","-118.25"
"Numbers Andre","48.30957791","M","6.615292252","72.03086061",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Faulkner Barbara","39.72412931","F","7.48027135","68.38227676",1,"Memphis TN","35.1174","-89.9711"
"Oconnell Henry","42.83789576","M","3.535849815","24.27061608",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Richardson Jay","33.6500217","M","5.350316302","0",5,"New Orleans LA","29.95","-90.0667"
"Anderson Miguel","64.2991888","M","5.416133151","156.0545084",3,"Houston TX","29.7604","-95.3698"
"Mui Lisa","60.91771477","F","6.031687008","165.0528157",9,"Charleston SC","32.7833","-79.9333"
"Stanton David","33.79886669","M","6.388712959","19.32057541",3,"Houston TX","29.7604","-95.3698"
"Blair John","44.19848572","M","5.756177112","43.79313018",7,"Philadelphia PA","39.95","-75.1667"
"Knight Lynn","48.98240685","F","2.101254414","76.7177759",8,"Mobile AL","30.6944","-88.0431"
"Oliver Keith","52.80368555","M","3.939524582","86.289131",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Womack Robert","38.96234633","M","4.283863938","3.734326071",7,"Philadelphia PA","39.95","-75.1667"
"Gardner Adrian","39.24486935","M","3.244039934","41.43827948",10,"Savannah GA","32.0167","-81.1167"
"Cowan Vickie","42.46210704","F","4.16801034","77.70888327",3,"Houston TX","29.7604","-95.3698"
"Cano Michael","44.28829771","M","3.400019336","96.86668964",10,"Savannah GA","32.0167","-81.1167"
"Garrard Kimberly","22.78937664","F","6.820509253","0",5,"New Orleans LA","29.95","-90.0667"
"Roldan Alexander","30.44718087","M","7.85353474","13.01616227",9,"Charleston SC","32.7833","-79.9333"
"Nathaniel Nellie","44.36457745","F","4.402027936","85.6304544",9,"Charleston SC","32.7833","-79.9333"
"Green David","47.25372444","M","7.207406627","108.1380027",5,"New Orleans LA","29.95","-90.0667"
"Evans Corina","58.28036639","F","6.972050678","164.6286783",4,"Los Angeles CA","34.05","-118.25"
"Roberts Jennifer","38.27910344","F","4.118901496","42.98991037",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Fleetwood William","42.66205557","M","3.704720421","8.030903329",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Kelson Alan","35.44774351","M","2.416216995","62.21125058",5,"New Orleans LA","29.95","-90.0667"
"Hill Katrina","37.32363853","F","5.956223654","50.13107946",2,"Chicago IL","41.8369","-87.6847"
"Bachman Pauline","16.12902831","F","4.6454493","0",8,"Mobile AL","30.6944","-88.0431"
"Smith Eldora","37.26112994","F","5.793884728","80.0483072",3,"Houston TX","29.7604","-95.3698"
"Sanford Pablo","41.41184141","M","6.40867656","60.76040148",1,"Memphis TN","35.1174","-89.9711"
"Redd Edward","60.48311123","M","0.638899815","121.8828319",8,"Mobile AL","30.6944","-88.0431"
"Rock Judy","45.19334688","F","5.399132324","90.00511194",7,"Philadelphia PA","39.95","-75.1667"
"Banner Roger","53.90842137","M","3.856239311","118.1591728",1,"Memphis TN","35.1174","-89.9711"
"Williams Ruben","47.17578782","M","4.025916304","55.41293825",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"McDonald Brian","51.02386435","M","5.657041614","60.16921696",9,"Charleston SC","32.7833","-79.9333"
"Weatherspoon Jacqueline","47.40531465","F","1.72284621","73.68011079",7,"Philadelphia PA","39.95","-75.1667"
"Zajicek Mary","42.28744316","F","4.891073088","72.70602404",10,"Savannah GA","32.0167","-81.1167"
"Marino Irene","29.03471685","F","2.759133894","1.367883387",3,"Houston TX","29.7604","-95.3698"
"Jones Beatrice","31.56737784","F","4.688273986","0",3,"Houston TX","29.7604","-95.3698"
"Krueger Jean","61.12457107","F","2.988063083","143.5115126",5,"New Orleans LA","29.95","-90.0667"
"Colby Aaron","33.94463624","M","6.272219367","48.00037947",9,"Charleston SC","32.7833","-79.9333"
"Pope Frances","27.36165239","F","4.531369328","0",7,"Philadelphia PA","39.95","-75.1667"
"Burton Abel","60.54283823","M","3.588815692","116.549773",7,"Philadelphia PA","39.95","-75.1667"
"Licon Amy","39.84527628","F","3.153352976","44.67629827",8,"Mobile AL","30.6944","-88.0431"
"Blankenship Bette","39.95450583","F","5.268128362","36.13969807",2,"Chicago IL","41.8369","-87.6847"
"Garcia Paul","43.80808213","M","5.258737923","52.65157117",3,"Houston TX","29.7604","-95.3698"
"Dunleavy Gregory","39.57047701","M","2.369372595","0",2,"Chicago IL","41.8369","-87.6847"
"Bolton Ina","32.927725","F","3.747700024","19.873774",7,"Philadelphia PA","39.95","-75.1667"
"Durham Elmer","49.85906736","M","2.258422396","73.18435674",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Boyd Amanda","44.5373826","F","3.989294417","95.71016803",7,"Philadelphia PA","39.95","-75.1667"
"Peel Sheila","57.16155449","F","3.605363899","122.5292022",1,"Memphis TN","35.1174","-89.9711"
"Harris Esther","38.23672553","F","3.296788097","41.57023983",8,"Mobile AL","30.6944","-88.0431"
"Jennings Daniel","54.75147605","M","7.180732166","118.169848",8,"Mobile AL","30.6944","-88.0431"
"Phillips Thomas","27.89959733","M","5.493517575","14.42646153",2,"Chicago IL","41.8369","-87.6847"
"Edwards Sandra","31.97709023","F","4.015375249","6.845220036",7,"Philadelphia PA","39.95","-75.1667"
"Sparks Cheri","27.54903268","F","2.705737083","0",3,"Houston TX","29.7604","-95.3698"
"Lindsay Victor","29.13182691","M","6.291717706","0",8,"Mobile AL","30.6944","-88.0431"
"Bellamy Daniel","35.19021556","M","4.156561362","33.63012454",9,"Charleston SC","32.7833","-79.9333"
"Watson Joel","44.25725204","M","6.39810516","47.27878895",9,"Charleston SC","32.7833","-79.9333"
"Wilson Cynthia","37.4354084","F","2.649809272","11.17024732",5,"New Orleans LA","29.95","-90.0667"
"Leet Mary","35.23935423","F","4.243979796","11.80111559",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Wells Maureen","47.32334546","F","3.874075248","78.37713956",7,"Philadelphia PA","39.95","-75.1667"
"Black Faith","13.87029912","F","4.69560243","0",3,"Houston TX","29.7604","-95.3698"
"Walker Florence","15.66860655","F","4.854809399","0",4,"Los Angeles CA","34.05","-118.25"
"Murch Ron","32.6212317","M","3.929874826","0",9,"Charleston SC","32.7833","-79.9333"
"Lunn Iona","53.72938698","F","5.963032801","182.1538348",7,"Philadelphia PA","39.95","-75.1667"
"Branch Noel","53.69257195","M","5.879148478","110.6760973",9,"Charleston SC","32.7833","-79.9333"
"Engelhardt Teresa","35.96026485","F","5.816567891","21.42179668",3,"Houston TX","29.7604","-95.3698"
"Quintana Jessie","38.31065702","F","3.592513408","67.30995985",4,"Los Angeles CA","34.05","-118.25"
"Osborn Cameron","71.23028108","M","2.773160826","204.1908678",7,"Philadelphia PA","39.95","-75.1667"
"Manuel Erin","26.72222997","F","0.850222109","0",10,"Savannah GA","32.0167","-81.1167"
"Hallmark Wanda","42.96494597","F","5.418322806","96.58684763",5,"New Orleans LA","29.95","-90.0667"
"Golliday Kristi","31.79662267","F","5.954132586","18.87619444",10,"Savannah GA","32.0167","-81.1167"
"Solomon Christopher","33.23797644","M","6.292933586","0",2,"Chicago IL","41.8369","-87.6847"
"Nielson Judy","40.9359786","F","3.588867725","59.24787914",9,"Charleston SC","32.7833","-79.9333"
"Greco Walter","47.12158594","M","3.632638846","64.2461991",2,"Chicago IL","41.8369","-87.6847"
"Marshall Judy","27.15404868","F","2.883699488","0",3,"Houston TX","29.7604","-95.3698"
"Webb Barbara","51.70133996","F","4.396235668","70.6839858",2,"Chicago IL","41.8369","-87.6847"
"Kelley Michael","29.91782704","M","8.066435459","14.9459044",4,"Los Angeles CA","34.05","-118.25"
"Broadway Michael","42.21618349","M","4.487447478","0",5,"New Orleans LA","29.95","-90.0667"
"Lawson Dolores","55.40082526","F","2.210568879","134.1833183",7,"Philadelphia PA","39.95","-75.1667"
"Miles Josefina","9.833235994","F","5.90351999","0",4,"Los Angeles CA","34.05","-118.25"
"Stjohn Russell","36.10331992","M","8.359127543","25.727627",9,"Charleston SC","32.7833","-79.9333"
"Walden Charles","38.43331368","M","3.726477137","29.54202664",5,"New Orleans LA","29.95","-90.0667"
"Aichele Lynette","47.87717347","F","5.595036981","118.7418587",3,"Houston TX","29.7604","-95.3698"
"Khan William","59.17858434","M","2.13436145","154.0799903",1,"Memphis TN","35.1174","-89.9711"
"Easley Richard","46.74991756","M","6.27829924","48.55457347",4,"Los Angeles CA","34.05","-118.25"
"Benjamin Rose","32.71690426","F","1.273650014","0",1,"Memphis TN","35.1174","-89.9711"
"Covington Steven","58.19496828","M","6.795517211","165.8582707",2,"Chicago IL","41.8369","-87.6847"
"Whitaker Maria","44.48361882","F","4.286702558","102.2936342",10,"Savannah GA","32.0167","-81.1167"
"Spain Dominique","45.86480343","F","2.965092667","118.9960685",5,"New Orleans LA","29.95","-90.0667"
"Adams Mary","40.19145292","F","2.038303393","47.99882749",9,"Charleston SC","32.7833","-79.9333"
"Bogle Mary","22.79601843","F","4.842060736","0",2,"Chicago IL","41.8369","-87.6847"
"Charles Gladys","45.19915492","F","1.993985065","142.6606746",9,"Charleston SC","32.7833","-79.9333"
"Padilla Leroy","53.03831802","M","1.016291501","113.7382341",6,"Port Authority of New York/New Jersey NY/NJ","40.634","-73.7834"
"Gibson Linda","58.26264416","F","5.214203563","167.6526492",1,"Memphis TN","35.1174","-89.9711"
"Riley Troy","53.36563741","M","4.06176519","59.09263702",8,"Mobile AL","30.6944","-88.0431"
"Miller Creola","45.90795287","F","3.806612129","74.47289201",3,"Houston TX","29.7604","-95.3698"
"Krok Sean","44.26585808","M","3.306430244","25.54215691",10,"Savannah GA","32.0167","-81.1167"
"Vogel Kenneth","51.33822366","M","4.788522781","59.82437655",2,"Chicago IL","41.8369","-87.6847"
"Stearns Gary","8.11593358","M","0.527552377","0",5,"New Orleans LA","29.95","-90.0667"
"Waldschmidt Shamika","35.01449218","F","1.680974692","0",5,"New Orleans LA","29.95","-90.0667"
"Barksdale Marla","59.56587108","F","2.781852136","154.3964349",7,"Philadelphia PA","39.95","-75.1667"
"Richard Myrtle","24.43403977","F","4.604462339","0",1,"Memphis TN","35.1174","-89.9711"
"Martinez Adrienne","46.4260634","F","3.809842031","70.47592167",8,"Mobile AL","30.6944","-88.0431"
"Pruett Patricia","38.72817667","F","3.846941066","79.12806088",10,"Savannah GA","32.0167","-81.1167"
"Murray Donald","39.6255937","M","6.278957458","16.24683278",3,"Houston TX","29.7604","-95.3698"
